0.158532,0.055403
0.139558,0.044590
0.125487,0.026104
0.262614,0.005707
0.209195,0.038125
0.212281,0.043598
0.219072,0.046711
0.210037,0.051955
0.195228,0.054802
0.180155,0.053454
0.161812,0.049051
0.142578,0.040516
0.127227,0.024734
0.240812,0.005582
0.196573,0.031097
0.202585,0.035172
0.209076,0.037939
0.197963,0.043349
0.184652,0.045987
0.170804,0.045254
0.154687,0.042067
0.136460,0.035643
0.120061,0.022909
0.202148,0.005398
0.171913,0.023422
0.177285,0.027111
0.181581,0.030021
0.171097,0.034904
0.160119,0.037194
0.149436,0.036736
0.136725,0.034459
0.121097,0.029834
0.104473,0.020364
0.146488,0.005086
0.131007,0.016170
0.135232,0.019592
0.136263,0.022852
0.128873,0.026633
0.121295,0.028374
0.114897,0.027974
0.106620,0.026278
0.095458,0.022980
0.080723,0.016645
0.073088,0.004370
0.071811,0.009588
0.074230,0.012853
0.073562,0.015973
0.069875,0.018565
0.066933,0.019539
0.064556,0.019146
0.061304,0.017688
0.056402,0.015093
0.047858,0.011030
0.022250,0.006002
0.015845,0.048129
0.012955,0.074561
0.011048,0.090607
0.010740,0.097853
0.009566,0.098111
0.008566,0.091217
0.007694,0.077479
0.006924,0.057068
0.006236,0.030033
0.147569,0.005966
0.121300,0.046800
0.104006,0.071186
0.105191,0.079819
0.096069,0.088115
0.087083,0.089760
0.078976,0.084555
0.071596,0.072629
0.064833,0.054022
0.058608,0.028681
0.214891,0.005921
0.179468,0.045241
0.167709,0.062002
0.166768,0.070075
0.152841,0.078771
0.139889,0.081146
0.127785,0.077220
0.116438,0.066951
0.105776,0.050234
0.095736,0.026896
0.252157,0.005866
0.209787,0.043379
0.214547,0.050372
0.204256,0.061364
0.188741,0.069654
0.173873,0.072412
0.159614,0.069509
0.145932,0.060769
0.132583,0.046069
0.118613,0.025654
0.266938,0.005798
0.232768,0.035241
0.238822,0.040844
0.222900,0.053067
0.207227,0.060721
0.191842,0.063618
0.176760,0.061538
0.161914,0.054253
0.145063,0.042713
0.130371,0.024434
0.262614,0.005707
0.241776,0.026035
0.239508,0.034463
0.224816,0.045101
0.210041,0.051954
0.195229,0.054802
0.180423,0.053376
0.164160,0.048246
0.147310,0.038902
0.132318,0.022996
0.240812,0.005582
0.232546,0.018103
0.223677,0.028434
0.210992,0.037421
0.197967,0.043348
0.184653,0.045987
0.170929,0.045211
0.155885,0.041655
0.139897,0.034468
0.124974,0.021234
0.202176,0.005384
0.201204,0.013152
0.191701,0.022703
0.181641,0.030005
0.171100,0.034903
0.160208,0.037156
0.149455,0.036729
0.137016,0.034359
0.122911,0.029211
0.108581,0.018964
0.149978,0.003572
0.149600,0.009959
0.143201,0.017252
0.136280,0.022849
0.128882,0.026629
0.122400,0.027986
0.115323,0.027826
0.106635,0.026273
0.095839,0.022849
0.083143,0.015816
0.081497,0.001207
0.079969,0.006987
0.076931,0.012090
0.073563,0.015972
0.070763,0.018207
0.068534,0.018975
0.065711,0.018740
0.061932,0.017467
0.056510,0.015055
0.048157,0.010926
0.022252,0.006000
0.015848,0.048125
0.012955,0.074561
0.012155,0.089941
0.010744,0.097853
0.009566,0.098111
0.008566,0.091217
0.007695,0.077480
0.006925,0.057067
0.006237,0.030033
0.147568,0.005967
0.121301,0.046800
0.117735,0.063147
0.106165,0.079376
0.096071,0.088114
0.087085,0.089760
0.078977,0.084554
0.071596,0.072628
0.064833,0.054021
0.058608,0.028681
0.214901,0.005913
0.198512,0.033134
0.181887,0.054945
0.166775,0.070072
0.152843,0.078770
0.139890,0.081146
0.127786,0.077220
0.116437,0.066950
0.105776,0.050233
0.095752,0.026890
0.252203,0.005833
0.237610,0.028345
0.220498,0.047610
0.204260,0.061363
0.188742,0.069654
0.173874,0.072411
0.159613,0.069508
0.145932,0.060769
0.132811,0.045965
0.120245,0.024805
0.271876,0.002521
0.255129,0.024079
0.238860,0.040828
0.222902,0.053066
0.207228,0.060720
0.191844,0.063619
0.176761,0.061538
0.162001,0.054214
0.147542,0.041356
0.132690,0.023156
0.268571,0.002075
0.254101,0.020169
0.239518,0.034459
0.224820,0.045101
0.210043,0.051955
0.195229,0.054802
0.180422,0.053376
0.165357,0.047586
0.149543,0.037670
0.134677,0.021696
0.247763,0.001683
0.235972,0.016537
0.223682,0.028431
0.210994,0.037420
0.197968,0.043347
0.184653,0.045987
0.171003,0.045170
0.156544,0.041290
0.141595,0.033530
0.127220,0.019997
0.210085,0.001326
0.201229,0.013141
0.191705,0.022702
0.181642,0.030004
0.171102,0.034902
0.160534,0.036972
0.149468,0.036722
0.137194,0.034260
0.123886,0.028671
0.110479,0.017917
0.155361,0.000998
0.149603,0.009959
0.143202,0.017252
0.136283,0.022845
0.129818,0.026061
0.123278,0.027494
0.115647,0.027644
0.106646,0.026267
0.096075,0.022718
0.084346,0.015152
0.082601,0.000697
0.079969,0.006987
0.076942,0.012082
0.074689,0.015275
0.072579,0.017183
0.070012,0.018142
0.066764,0.018146
0.062483,0.017157
0.056597,0.015006
0.048346,0.010821
0.023706,0.004546
0.023350,0.040623
0.022915,0.064600
0.015346,0.086635
0.010765,0.097828
0.009576,0.098099
0.008572,0.091208
0.007700,0.077473
0.006929,0.057063
0.006240,0.030029
0.150296,0.003280
0.131470,0.038724
0.117737,0.063145
0.106170,0.079371
0.096075,0.088111
0.087087,0.089757
0.078979,0.084552
0.071598,0.072626
0.064834,0.054019
0.058609,0.028680
0.217807,0.003548
0.198552,0.033107
0.181891,0.054941
0.166777,0.070070
0.152844,0.078769
0.139891,0.081145
0.127787,0.077219
0.116438,0.066949
0.105776,0.050232
0.095752,0.026890
0.256118,0.002984
0.237616,0.028341
0.220501,0.047608
0.204261,0.061362
0.188743,0.069653
0.173875,0.072411
0.159613,0.069507
0.145931,0.060768
0.132814,0.045965
0.120251,0.024802
0.271908,0.002500
0.255132,0.024077
0.238862,0.040827
0.222903,0.053065
0.207230,0.060721
0.191845,0.063619
0.176762,0.061538
0.162003,0.054213
0.147591,0.041323
0.133548,0.022476
0.268579,0.002070
0.254103,0.020167
0.239519,0.034459
0.224820,0.045101
0.210042,0.051953
0.195230,0.054802
0.180423,0.053375
0.165662,0.047357
0.150687,0.036712
0.135846,0.020718
0.247768,0.001681
0.235973,0.016537
0.223683,0.028431
0.210994,0.037420
0.197968,0.043347
0.184653,0.045987
0.171048,0.045133
0.156921,0.040973
0.142494,0.032775
0.128332,0.019066
0.210088,0.001325
0.201231,0.013142
0.191706,0.022702
0.181644,0.030002
0.171180,0.034822
0.160767,0.036775
0.149476,0.036715
0.137304,0.034168
0.124434,0.028211
0.111433,0.017118
0.155363,0.000996
0.149603,0.009959
0.143208,0.017245
0.137226,0.021974
0.131013,0.025043
0.123960,0.026914
0.115889,0.027439
0.106653,0.026261
0.096223,0.022593
0.084984,0.014616
0.082603,0.000695
0.080092,0.006860
0.078407,0.010781
0.076510,0.013721
0.074217,0.015783
0.071360,0.016989
0.067714,0.017333
0.062961,0.016750
0.056666,0.014949
0.048465,0.010721
0.023729,0.004524
0.023379,0.040595
0.022974,0.064543
0.022499,0.079149
0.021928,0.085699
0.021227,0.084948
0.020326,0.077403
0.019101,0.063455
0.017231,0.043571
0.011291,0.023176
0.151097,0.002438
0.145295,0.022807
0.137774,0.038026
0.126941,0.051972
0.114670,0.062635
0.101960,0.068773
0.089610,0.069191
0.078203,0.062891
0.068137,0.049065
0.059650,0.027092
0.218741,0.002302
0.204404,0.024836
0.188177,0.045709
0.171193,0.063393
0.154412,0.076342
0.139924,0.081093
0.127789,0.077217
0.116440,0.066949
0.105777,0.050232
0.095752,0.026890
0.256139,0.002948
0.237622,0.028330
0.220504,0.047602
0.204263,0.061358
0.188745,0.069649
0.173876,0.072408
0.159615,0.069505
0.145933,0.060765
0.132814,0.045962
0.120251,0.024799
0.271908,0.002500
0.255134,0.024075
0.238863,0.040825
0.222904,0.053065
0.207229,0.060719
0.191844,0.063617
0.176762,0.061537
0.162004,0.054212
0.147592,0.041322
0.133553,0.022472
0.268579,0.002070
0.254104,0.020167
0.239519,0.034458
0.224819,0.045099
0.210042,0.051953
0.195230,0.054801
0.180423,0.053375
0.165665,0.047355
0.150996,0.036364
0.136432,0.019986
0.247768,0.001681
0.235973,0.016537
0.223683,0.028430
0.210995,0.037419
0.197968,0.043347
0.184654,0.045986
0.171075,0.045099
0.157140,0.040699
0.142986,0.032158
0.128906,0.018347
0.210088,0.001324
0.201231,0.013142
0.191706,0.022702
0.181691,0.029928
0.171648,0.034226
0.160925,0.036575
0.149482,0.036708
0.137372,0.034082
0.124746,0.027818
0.111932,0.016492
0.155364,0.000995
0.149687,0.009827
0.144380,0.015685
0.138532,0.020314
0.131939,0.023869
0.124479,0.026255
0.116066,0.027214
0.106658,0.026254
0.096315,0.022477
0.085332,0.014179
0.082639,0.000641
0.081328,0.005296
0.079864,0.008935
0.078022,0.011801
0.075649,0.013959
0.072570,0.015446
0.068561,0.016252
0.063365,0.016232
0.056718,0.014882
0.048540,0.010626
0.023727,0.004525
0.023379,0.040595
0.022974,0.064542
0.022499,0.079149
0.021929,0.085699
0.021226,0.084948
0.020326,0.077403
0.019101,0.063455
0.017254,0.043538
0.013723,0.018760
0.151099,0.002436
0.145303,0.022797
0.138725,0.036457
0.130839,0.044887
0.120898,0.051275
0.110083,0.053905
0.098706,0.052484
0.087031,0.046616
0.075280,0.035845
0.063646,0.019662
0.218889,0.002037
0.206898,0.020323
0.193997,0.035136
0.180477,0.046471
0.166592,0.054069
0.152559,0.057563
0.138566,0.056533
0.124773,0.050517
0.111330,0.039016
0.098374,0.021477
0.256591,0.002117
0.241032,0.021669
0.225220,0.037997
0.209343,0.050668
0.193563,0.059236
0.178018,0.063247
0.162839,0.062228
0.148147,0.055677
0.134063,0.043043
0.120711,0.023709
0.271957,0.002381
0.255150,0.024034
0.238870,0.040807
0.222908,0.053054
0.207233,0.060711
0.191847,0.063610
0.176765,0.061531
0.162006,0.054206
0.147593,0.041316
0.133554,0.022471
0.268579,0.002070
0.254104,0.020165
0.239519,0.034457
0.224820,0.045098
0.210043,0.051952
0.195231,0.054797
0.180424,0.053373
0.165666,0.047353
0.150999,0.036361
0.136470,0.019928
0.247768,0.001681
0.235973,0.016537
0.223684,0.028431
0.210995,0.037418
0.197968,0.043346
0.184654,0.045986
0.171090,0.045073
0.157265,0.040461
0.143254,0.031646
0.129204,0.017777
0.210088,0.001322
0.201233,0.013135
0.191937,0.022179
0.182272,0.028796
0.171969,0.033606
0.161028,0.036375
0.149485,0.036701
0.137412,0.034005
0.124922,0.027481
0.112195,0.015990
0.155393,0.000926
0.150724,0.007819
0.145512,0.013493
0.139503,0.018430
0.132629,0.022529
0.124858,0.025520
0.116190,0.026974
0.106662,0.026248
0.096371,0.022371
0.085521,0.013819
0.082746,0.000459
0.081790,0.004485
0.080602,0.007582
0.079026,0.009882
0.076766,0.011798
0.073604,0.013430
0.069298,0.014816
0.063699,0.015585
0.056756,0.014810
0.048585,0.010539
0.023722,0.004523
0.023379,0.040595
0.022974,0.064542
0.022499,0.079149
0.021928,0.085698
0.021225,0.084948
0.020326,0.077403
0.019101,0.063455
0.017254,0.043538
0.013736,0.018731
0.151099,0.002434
0.145303,0.022797
0.138725,0.036457
0.131136,0.044103
0.121927,0.048177
0.111518,0.049576
0.100427,0.047284
0.088822,0.041195
0.076840,0.031119
0.064591,0.016792
0.218908,0.001980
0.207243,0.019286
0.194873,0.032501
0.181977,0.041953
0.168692,0.047733
0.155131,0.049797
0.141381,0.048017
0.127518,0.042205
0.113606,0.032115
0.099703,0.017438
0.256661,0.001909
0.241904,0.019047
0.226992,0.032661
0.211986,0.042700
0.196937,0.049050
0.181888,0.051551
0.166879,0.050004
0.151947,0.044167
0.137128,0.033751
0.122459,0.018396
0.272093,0.001973
0.256516,0.019839
0.240942,0.034208
0.225399,0.044908
0.209914,0.051756
0.194514,0.054544
0.179225,0.053034
0.164078,0.046954
0.149104,0.035961
0.134340,0.019651
0.268582,0.002054
0.254106,0.020156
0.239521,0.034450
0.224821,0.045099
0.210044,0.051944
0.195232,0.054792
0.180425,0.053374
0.165667,0.047353
0.150999,0.036361
0.136470,0.019928
0.247768,0.001678
0.235973,0.016537
0.223684,0.028427
0.210995,0.037420
0.197969,0.043348
0.184654,0.045987
0.171095,0.045062
0.157327,0.040268
0.143390,0.031222
0.129349,0.017322
0.210093,0.001301
0.201604,0.011866
0.192477,0.020478
0.182649,0.027607
0.172167,0.032981
0.161090,0.036180
0.149487,0.036695
0.137435,0.033934
0.125015,0.027191
0.112327,0.015580
0.155523,0.000525
0.151386,0.005729
0.146284,0.011046
0.140186,0.016269
0.133110,0.021005
0.125114,0.024711
0.116270,0.026722
0.106664,0.026241
0.096402,0.022274
0.085617,0.013515
0.082748,0.000454
0.081793,0.004477
0.080610,0.007562
0.079104,0.009687
0.077121,0.010823
0.074343,0.011123
0.069909,0.012864
0.063955,0.014772
0.056781,0.014730
0.048611,0.010459
0.023729,0.004524
0.023379,0.040595
0.022973,0.064539
0.022498,0.079146
0.021928,0.085695
0.021226,0.084945
0.020326,0.077402
0.019100,0.063452
0.017254,0.043538
0.013736,0.018731
0.151100,0.002433
0.145303,0.022796
0.138724,0.036455
0.131137,0.044102
0.122156,0.046851
0.111847,0.047660
0.100832,0.044925
0.089255,0.038677
0.077225,0.028869
0.064831,0.015395
0.218912,0.001956
0.207315,0.018867
0.195062,0.031405
0.182309,0.040023
0.169169,0.044957
0.155728,0.046315
0.142050,0.044117
0.128184,0.038317
0.114171,0.028820
0.100040,0.015467
0.256674,0.001825
0.242089,0.017972
0.227381,0.030408
0.212580,0.039245
0.197712,0.044536
0.182795,0.046266
0.167844,0.044376
0.152871,0.038770
0.137888,0.029311
0.122903,0.015807
0.272122,0.001799
0.256848,0.017915
0.241570,0.030559
0.226293,0.039706
0.211022,0.045300
0.195761,0.047278
0.180513,0.045523
0.165284,0.039917
0.150077,0.030271
0.134900,0.016378
0.268614,0.001844
0.254356,0.018448
0.239935,0.031554
0.225392,0.041095
0.210757,0.046992
0.196053,0.049141
0.181298,0.047417
0.166509,0.041658
0.151701,0.031656
0.136886,0.017162
0.247768,0.001674
0.235973,0.016528
0.223684,0.028427
0.210996,0.037415
0.197969,0.043334
0.184654,0.045982
0.171096,0.045062
0.157335,0.040237
0.143414,0.031108
0.129379,0.017182
0.210147,0.000959
0.201892,0.010108
0.192757,0.018767
0.182847,0.026405
0.172269,0.032361
0.161121,0.035987
0.149488,0.036686
0.137445,0.033867
0.125058,0.026938
0.112383,0.015237
0.155539,0.000455
0.151638,0.004414
0.146754,0.008148
0.140603,0.013685
0.133395,0.019246
0.125259,0.023820
0.116312,0.026459
0.106665,0.026232
0.096416,0.022182
0.085660,0.013259
0.082749,0.000451
0.081795,0.004475
0.080612,0.007560
0.079107,0.009684
0.077124,0.010815
0.074389,0.010921
0.070343,0.010183
0.064123,0.013727
0.056795,0.014644
0.048623,0.010383
